target_id	SRR25223640	SRR25223641	SRR25223642	SRR25223643	SRR25223644	SRR25223645	SRR25223646	SRR25223647	SRR25223648	SRR25223649	SRR25223650	SRR25223651	SRR25223652	SRR25223653	SRR25223654	SRR25223655
KH.C14.105.v2.A.nonSL13-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.105.v2.A.nonSL14-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.105.v2.A.nonSL15-1	1	1	0	1	1	1	399	1	0	0	1	1	1	609	1	1
KH.C14.105.v2.A.nonSL17-1	541	790	1340	219	921	197	641	1006	818	688	1066	0	1112	208	466	991
KH.C14.105.v2.A.nonSL18-1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
KH.C14.105.v2.A.nonSL19-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.105.v2.A.nonSL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.105.v2.A.nonSL5-1	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0
KH.C14.105.v2.A.nonSL6-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.105.v2.A.nonSL7-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.105.v2.A.nonSL8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.105.v3.A.ND3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.105.v3.R.ND3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.106.v1.C.SL1-1	30	5	16	8	23	20	5	4	12	8	17	11	51	10	8	7
KH.C14.107.v1.A.SL2-1	2496	3328	2274	1491	2227	2096	2808	2395	2507	2349	1671	1883	2132	1661	2531	2471
KH.C14.107.v2.A.SL3-1	0	0	0	0	0	1	0	0	0	0	0	30	0	0	0	0
KH.C14.107.v3.A.ND1-1	467	1368	693	1211	675	942	951	737	1058	1003	564	645	347	982	968	1103
KH.C14.108.v1.B.SL2-1	1505	2131	3373	1859	5413	5164	3194	2430	2427	1905	2677	1891	3587	4226	2803	2824
KH.C14.108.v1.B.nonSL3-1	0	0	0	13	0	2	0	28	80	0	0	0	726	114	0	64
KH.C14.108.v2.B.SL1-1	643	904	38	452	0	38	38	0	0	865	750	150	151	38	150	0
KH.C14.109.v1.A.SL1-1	1768	1690	994	610	1317	2118	3309	1779	1234	1409	128	166	263	1108	1341	226
KH.C14.109.v1.A.SL2-1	217	639	423	632	2	217	840	1274	425	424	1421	1137	998	638	2075	2832
KH.C14.109.v1.A.nonSL3-1	0	217	318	210	376	186	633	311	392	276	286	304	0	221	728	850
KH.C14.11.v1.A.ND1-1	103	57	124	89	323	337	674	427	86	84	154	108	327	325	491	380
KH.C14.110.v1.A.SL1-1	231	349	214	263	241	415	563	463	191	248	246	237	163	439	583	617
KH.C14.111.v1.A.SL1-1	29	5	25	36	2	0	8	3	15	8	17	61	9	1	1	4
KH.C14.112.v1.B.ND2-1	103	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
KH.C14.112.v1.R.ND2-1	103	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
KH.C14.112.v2.B.SL1-1	0	0	0	98	0	0	0	0	0	0	198	3	0	0	0	0
KH.C14.112.v2.B.SL3-1	139	497	198	4	670	278	737	595	551	92	9	227	459	520	415	807
KH.C14.112.v2.B.SL5-1	389	0	0	315	0	546	0	0	38	119	0	39	0	0	416	23
KH.C14.112.v3.B.SL4-1	154	0	117	40	74	48	0	142	0	125	0	159	0	26	0	0
KH.C14.113.v1.C.ND2-1	38	15	7	0	0	4	0	0	213	6	2	11	0	0	2	0
KH.C14.113.v1.C.SL1-1	33	7	1	0	1	4	6	0	106	12	19	0	0	2	0	0
KH.C14.114.v1.A.SL1-1	127	113	127	101	520	544	1212	662	131	155	203	82	1196	308	611	675
KH.C14.114.v1.A.nonSL2-1	20	69	79	100	152	421	482	518	33	2	102	67	0	132	204	146
KH.C14.115.v1.A.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.115.v1.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.115.v1.A.nonSL3-1	152	448	418	175	45	5	5	19	92	512	443	110	114	12	8	22
KH.C14.115.v1.A.nonSL4-1	49	3	67	82	17	1	0	6	144	83	0	75	6	1	7	1
KH.C14.115.v1.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.115.v2.A.SL1-3	0	0	0	1	0	8	0	0	0	0	0	0	0	14	63	0
KH.C14.115.v2.A.SL2-3	1	0	0	0	0	190	13	1	0	0	0	1	3	3	8	0
KH.C14.115.v2.A.nonSL3-3	2415	7275	6144	1747	3426	3107	5208	2844	1466	5165	12142	1301	6350	3095	2210	3750
KH.C14.115.v2.A.nonSL4-3	1694	1007	3786	1601	3112	2189	1625	2427	2506	3229	1	1544	2337	1202	3087	1297
KH.C14.115.v2.A.nonSL5-3	0	0	0	0	0	60	2	1	0	0	0	0	1	0	2	0
KH.C14.115.v3.A.SL1-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.115.v3.A.SL2-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.115.v3.A.nonSL3-2	64	181	294	101	22	0	11	6	50	389	459	75	51	8	2	2
KH.C14.115.v3.A.nonSL4-2	20	2	68	62	9	0	0	2	92	101	0	70	4	1	2	0
KH.C14.115.v3.A.nonSL5-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.116.v1.A.ND1-1	123	53	7	1074	1	1	7	4	104	18	5	1319	1	3	3	6
KH.C14.117.v1.C.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.117.v1.C.SL2-1	3235	2520	1784	3814	1710	2546	2807	2559	2490	3286	2730	3159	2100	1675	2097	2035
KH.C14.118.v1.A.SL1-1	1320	1451	3040	1343	4430	3227	2800	2610	1556	1033	3358	1388	3988	3977	4408	3896
KH.C14.118.v1.A.nonSL2-1	198	580	353	623	409	1679	747	175	222	587	0	142	0	25	0	0
KH.C14.119.v1.A.ND1-1	48	112	0	33	0	0	0	1	53	98	0	16	0	0	2	0
KH.C14.12.v1.A.SL2-1	1473	1932	1657	1115	202	161	36	121	1320	1937	1463	1612	374	93	27	71
KH.C14.12.v1.A.SL3-1	252	475	710	381	206	0	36	57	202	514	457	263	0	29	0	24
KH.C14.12.v1.C.SL1-1	2693	4448	1729	2578	478	177	108	200	2949	4614	2781	3046	481	86	43	27
KH.C14.120.v1.A.SL12-1	709	650	579	795	413	516	588	599	765	447	510	825	622	107	191	431
KH.C14.120.v1.A.nonSL14-1	105	179	107	105	89	37	49	0	189	72	101	132	251	98	111	108
KH.C14.120.v1.A.nonSL4-1	0	46	6	28	17	17	6	18	17	58	29	41	23	0	0	0
KH.C14.120.v2.A.nonSL1-1	657	0	337	454	172	131	359	320	190	130	0	194	265	0	0	0
KH.C14.120.v2.A.nonSL10-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.120.v2.A.nonSL11-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.120.v2.A.nonSL13-1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
KH.C14.120.v2.A.nonSL15-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.120.v2.A.nonSL16-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.120.v2.A.nonSL17-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.120.v2.A.nonSL18-1	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0
KH.C14.120.v2.A.nonSL19-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.120.v2.A.nonSL2-1	0	3	0	27	281	1	0	0	3	2	2	2	1	2	0	1
KH.C14.120.v2.A.nonSL20-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.120.v2.A.nonSL21-1	0	695	0	534	4	138	0	0	588	603	529	788	201	337	41	282
KH.C14.120.v2.A.nonSL22-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.120.v2.A.nonSL23-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.120.v2.A.nonSL24-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.120.v2.A.nonSL3-1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	474	0
KH.C14.120.v2.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.120.v2.A.nonSL6-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.120.v2.A.nonSL7-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.120.v2.A.nonSL8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KH.C14.120.v2.A.nonSL9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.121.v1.B.SL1-1	12082	15838	9095	16273	10731	9979	14655	9586	19331	14357	7040	15345	7989	7162	11479	7601
KH.C14.121.v1.B.SL2-1	1	2	12	0	35	0	0	25	1	0	2521	16	1708	4	1	19
KH.C14.121.v1.B.nonSL3-1	15394	6442	4016	4787	8144	5225	4244	3737	1978	125	465	2932	2829	6455	4744	8123
KH.C14.122.v1.A.ND1-1	0	0	43	0	30	0	78	14	0	0	10	0	0	60	156	39
KH.C14.122.v1.A.SL2-1	0	90	102	31	68	145	81	84	35	221	25	23	32	48	0	123
KH.C14.122.v2.A.ND1-2	0	0	34	0	43	0	202	23	0	0	57	0	0	151	425	69
KH.C14.122.v2.A.SL2-2	189	105	110	72	135	267	221	278	246	310	196	117	260	115	0	340
KH.C14.122.v3.A.SL3-1	0	0	3	0	0	56	0	0	74	0	0	57	0	0	0	0
KH.C14.122.v4.A.SL4-1	236	264	207	126	281	229	466	312	178	447	365	119	210	483	703	581
KH.C14.123.v1.A.ND1-1	231	0	90	211	20	11	6	0	0	0	105	0	4	0	15	4
KH.C14.123.v1.A.SL5-1	584	818	9	28	3	2	1	0	853	551	14	746	1	11	2	1
KH.C14.123.v1.R.ND1-1	231	0	90	211	20	11	6	0	0	0	105	0	4	0	15	4
KH.C14.123.v2.A.SL2-1	0	18	1742	1148	551	2426	2103	1892	878	418	1326	949	2544	2114	2782	2689
KH.C14.123.v2.A.SL3-1	852	499	0	0	0	10	4	153	40	0	0	0	1	1	81	0
KH.C14.123.v2.A.SL6-1	0	452	13	0	2296	0	8	20	741	304	0	105	5	4	7	0
KH.C14.123.v3.A.SL4-1	497	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.123.v3.A.SL7-1	0	0	0	0	0	0	141	0	70	0	139	710	0	0	0	0
KH.C14.124.v1.B.SL1-1	233	466	1000	578	1411	1218	1851	1583	345	386	919	494	1118	637	1022	867
KH.C14.125.v1.A.ND4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.125.v1.R.ND4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.125.v2.A.ND1-1	0	0	24	0	20	78	351	79	0	63	413	377	40	10	0	67
KH.C14.125.v2.A.SL2-1	0	0	0	0	0	1	41	56	0	0	0	0	11	0	0	0
KH.C14.125.v2.A.nonSL2-1	0	0	0	0	0	1	41	56	0	0	0	0	11	0	0	0
KH.C14.125.v2.A.nonSL6-1	0	0	0	0	0	1	0	0	0	0	1	0	10	0	0	0
KH.C14.125.v2.A.nonSL7-1	0	307	0	0	0	590	231	113	0	0	0	0	816	0	0	0
KH.C14.125.v2.A.nonSL8-1	0	0	0	0	0	2	0	0	0	0	4	0	36	0	0	0
KH.C14.125.v2.A.nonSL9-1	648	955	0	215	0	5611	9226	7224	418	0	1543	0	5107	0	0	0
KH.C14.125.v3.A.SL2-1	0	0	208	0	3	1	20	22	0	128	1	0	13	0	14	107
KH.C14.125.v3.A.nonSL2-1	0	0	208	0	3	1	20	22	0	128	1	0	13	0	14	107
KH.C14.125.v3.A.nonSL6-1	0	0	0	0	15	1	0	0	0	0	1	0	11	1	5	57
KH.C14.125.v3.A.nonSL7-1	0	118	2	0	798	164	77	39	0	2	0	0	371	749	1657	923
KH.C14.125.v3.A.nonSL8-1	0	0	0	0	40	2	1	0	0	0	4	0	31	3	15	164
KH.C14.125.v3.A.nonSL9-1	136	283	2747	831	6695	956	1381	1018	832	472	369	1241	1563	6611	9067	8694
KH.C14.125.v4.A.ND5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.125.v4.R.ND5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.125.v5.A.ND3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.125.v5.R.ND3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.126.v1.C.ND1-1	48	105	97	26	61	36	86	64	67	26	101	25	121	49	9	37
KH.C14.127.v1.A.SL1-1	308	305	617	396	1561	2216	2530	1760	253	275	473	282	1115	1902	2467	2413
KH.C14.127.v2.A.ND2-1	0	57	207	57	103	299	309	174	0	34	46	46	35	184	103	23
KH.C14.128.v1.A.ND1-1	8	0	0	1	26	19	31	19	0	1	0	0	2	1	4	6
KH.C14.129.v1.A.ND1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.129.v1.A.nonSL10-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.129.v1.A.nonSL2-1	6	8	10	4	2	0	0	2	3	3	3	9	7	1	0	0
KH.C14.129.v1.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.129.v1.A.nonSL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.129.v1.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.129.v1.A.nonSL6-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.129.v1.A.nonSL7-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.129.v1.A.nonSL8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.129.v1.A.nonSL9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.129.v1.R.ND1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.13.v1.A.SL1-1	598	223	111	335	111	149	0	0	482	186	233	483	92	0	74	37
KH.C14.13.v1.A.SL2-1	119	162	65	372	15	34	217	180	800	44	0	625	0	115	71	87
KH.C14.13.v1.A.SL3-1	0	55	20	0	0	8	28	7	0	21	14	0	17	17	20	21
KH.C14.130.v1.A.ND1-1	527	793	924	627	1632	1750	3020	2350	844	591	623	623	1046	1679	2409	2967
KH.C14.131.v1.A.ND1-1	118	4	4	0	6	0	112	109	36	26	3	121	7	9	18	11
KH.C14.131.v1.A.nonSL2-1	0	0	0	58	0	123	0	0	0	0	0	0	0	0	0	0
KH.C14.131.v1.R.ND1-1	118	4	4	0	6	0	112	109	36	26	3	121	7	9	18	11
KH.C14.131.v2.A.SL3-1	132	171	139	106	152	203	144	145	120	110	87	77	65	159	222	154
KH.C14.132.v1.A.SL1-1	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0
KH.C14.132.v1.A.SL10-1	47	55	95	39	0	0	0	0	0	77	117	28	0	7	34	0
KH.C14.132.v2.A.ND2-1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.132.v2.A.SL13-1	0	0	54	0	0	0	0	39	12	62	39	0	59	26	0	64
KH.C14.132.v2.A.SL21-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.132.v2.A.nonSL11-1	233	353	11	204	979	616	5	156	142	168	238	222	488	1	246	50
KH.C14.132.v2.A.nonSL12-1	3	5	0	3	17	11	0	3	2	2	3	3	7	0	3	1
KH.C14.132.v2.A.nonSL14-1	353	0	450	0	40	47	0	1	0	13	232	38	122	110	16	0
KH.C14.132.v2.A.nonSL15-1	0	2	121	0	227	0	0	0	0	208	0	0	220	18	0	0
KH.C14.132.v2.A.nonSL16-1	0	0	0	0	1	0	0	0	316	0	457	0	3	0	371	0
KH.C14.132.v2.A.nonSL17-1	0	0	0	0	0	0	0	0	77	0	104	0	1	0	81	0
KH.C14.132.v2.A.nonSL18-1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.132.v2.A.nonSL19-1	0	336	222	116	239	10	0	306	0	1	3	0	0	508	0	673
KH.C14.132.v2.A.nonSL20-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.132.v2.A.nonSL3-1	0	409	4	0	112	117	528	519	61	0	44	85	1671	239	48	295
KH.C14.132.v2.A.nonSL4-1	0	0	9	0	118	1	51	136	0	0	0	0	46	43	11	7
KH.C14.132.v2.A.nonSL5-1	447	0	1105	0	373	402	1001	0	0	546	0	125	0	0	0	0
KH.C14.132.v2.A.nonSL6-1	0	21	33	6	16	8	24	21	0	0	543	0	0	36	586	38
KH.C14.132.v2.A.nonSL7-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.132.v2.A.nonSL8-1	0	0	4	0	0	106	0	0	0	0	2	0	0	0	2	0
KH.C14.132.v2.A.nonSL9-1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.133.v1.A.SL1-1	5534	2509	2980	3213	3934	3729	4675	3521	3000	2473	3445	2619	5036	2346	3710	3456
KH.C14.133.v1.A.SL2-1	0	0	0	153	0	3	0	0	0	0	0	0	0	0	0	0
KH.C14.133.v2.A.SL3-1	569	1702	486	1018	141	646	263	580	1844	831	108	1766	658	1873	1688	1318
KH.C14.134.v1.A.ND2-1	112	25	6	50	16	96	136	118	93	22	9	72	45	88	66	84
KH.C14.134.v2.A.SL1-1	8	3	1	18	12	0	0	0	4	3	2	11	0	0	0	0
KH.C14.135.v1.B.ND2-1	17	200	78	78	100	289	33	133	0	88	0	77	94	222	77	122
KH.C14.135.v1.B.SL1-1	0	86	120	248	195	152	127	102	475	173	31	437	0	276	813	492
KH.C14.135.v1.B.SL3-1	337	0	102	255	32	360	890	425	75	75	254	212	172	489	247	406
KH.C14.136.v1.A.ND1-1	2	0	6	0	8	19	30	23	11	0	0	4	2	10	16	12
KH.C14.136.v1.A.nonSL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.136.v1.R.ND1-1	2	0	6	0	8	19	30	23	11	0	0	4	2	10	16	12
KH.C14.137.v1.B.SL1-1	45	8	6	90	6	30	10	14	76	20	6	88	1	11	4	8
KH.C14.138.v1.A.SL1-1	432	449	826	404	1406	1561	2603	1925	579	568	889	385	999	1371	2062	2061
KH.C14.139.v1.B.ND1-1	552	220	30	1405	3	19	3	5	410	142	22	1177	7	3	5	10
KH.C14.14.v1.A.ND1-1	0	74	0	369	444	148	1291	0	0	0	442	371	0	149	883	148
KH.C14.14.v1.A.SL2-1	0	0	0	0	0	1177	677	883	0	0	0	0	0	1749	1185	1176
KH.C14.14.v1.A.SL3-1	16	428	788	67	2463	1229	820	316	38	147	59	3	2351	1698	1250	985
KH.C14.14.v1.A.SL4-1	699	1553	3843	1	3193	2302	3083	2968	607	1032	2762	99	2088	1476	1696	2799
KH.C14.140.v1.A.ND1-1	3	2	2	2	1235	531	766	660	265	2	600	2	1127	8	5	5
KH.C14.140.v1.A.SL3-1	648	420	870	506	1	702	396	90	413	441	0	647	1	1265	1311	1115
KH.C14.140.v2.A.ND2-1	187	357	124	318	151	289	271	177	143	212	225	211	0	117	90	77
KH.C14.140.v2.R.ND2-1	187	357	124	318	151	289	271	177	143	212	225	211	0	117	90	77
KH.C14.141.v1.A.ND2-1	0	0	5	0	27	64	30	254	108	0	5	18	86	46	1	140
KH.C14.141.v1.A.SL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.141.v1.A.nonSL4-1	1369	2028	3443	1547	4670	5564	7995	5195	1469	1877	3249	1577	3286	6015	5952	7231
KH.C14.141.v1.A.nonSL6-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.141.v1.R.ND2-1	0	0	5	0	27	64	30	254	108	0	5	18	86	46	1	140
KH.C14.141.v2.A.ND1-1	0	28	35	0	24	190	16	178	0	10	213	0	268	131	140	177
KH.C14.141.v2.A.nonSL5-1	0	0	0	0	247	2	0	2	0	0	2	0	3	2	562	2
KH.C14.141.v2.R.ND1-1	0	28	35	0	24	190	16	178	0	10	213	0	268	131	140	177
KH.C14.142.v1.A.SL1-1	2862	3121	4924	790	6330	5407	4827	3567	2389	3040	4354	1039	6072	4086	3623	3681
KH.C14.143.v1.A.ND2-1	32	0	42	1	0	0	0	0	0	120	84	69	0	0	0	0
KH.C14.143.v1.A.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	1230	212	101	0
KH.C14.143.v1.A.SL3-1	49	1	0	107	0	455	21	239	12	0	3	0	0	0	0	0
KH.C14.143.v1.A.SL4-1	86	0	249	22	464	0	0	88	0	0	786	0	273	212	601	482
KH.C14.143.v1.A.nonSL10-1	0	191	921	0	656	233	430	389	588	586	369	363	729	409	368	483
KH.C14.143.v1.A.nonSL11-1	612	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0
KH.C14.143.v1.A.nonSL12-1	0	695	0	128	1	0	312	1	1	26	0	62	1	1	0	0
KH.C14.143.v1.A.nonSL13-1	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0
KH.C14.143.v1.A.nonSL5-1	0	1	3	0	6	2	1	4	5	4	2	2	6	4	2	3
KH.C14.143.v1.A.nonSL6-1	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.143.v1.A.nonSL7-1	0	262	0	46	0	0	91	0	0	9	0	22	0	0	0	0
KH.C14.143.v1.A.nonSL8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.143.v1.A.nonSL9-1	0	27	96	0	98	36	36	59	86	76	49	45	104	64	46	64
KH.C14.143.v1.R.ND2-1	32	0	42	1	0	0	0	0	0	120	84	69	0	0	0	0
KH.C14.144.v1.A.ND1-1	108	128	53	0	53	54	159	107	232	0	236	158	360	107	53	320
KH.C14.144.v1.A.nonSL2-1	268	0	149	186	277	203	192	88	2	298	10	0	2	93	348	29
KH.C14.144.v2.A.SL3-1	0	20	61	2	27	94	61	57	86	28	21	84	0	99	86	23
KH.C14.144.v3.A.SL4-1	355	79	150	230	162	0	136	107	56	64	111	175	52	243	247	342
KH.C14.145.v1.A.SL1-1	1290	1626	2157	1296	2309	1910	2312	1641	1484	1421	2995	1497	3214	1758	1997	1844
KH.C14.146.v1.A.ND1-1	483	135	7	79	42	7	43	27	122	102	0	89	0	47	48	43
KH.C14.146.v1.R.ND1-1	483	135	7	79	42	7	43	27	122	102	0	89	0	47	48	43
KH.C14.146.v2.A.SL2-1	629	131	107	226	0	83	24	36	320	83	165	190	117	0	47	0
KH.C14.146.v3.A.SL3-1	166	77	0	221	0	0	0	0	29	29	26	162	0	0	0	0
KH.C14.147.v1.A.SL1-1	269	865	897	472	1470	1238	1126	949	355	772	502	427	769	1075	1036	947
KH.C14.147.v2.A.SL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.147.v3.A.SL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.148.v1.A.ND1-1	60	31	49	86	199	154	74	116	20	43	41	55	210	73	70	33
KH.C14.148.v2.B.ND2-1	0	42	0	8	47	2	29	0	32	3	19	39	2	0	4	0
KH.C14.149.v1.B.ND1-1	9	3	27	11	5	0	0	0	6	8	4	39	8	0	0	0
KH.C14.15.v1.A.ND1-1	0	478	0	318	0	0	0	0	0	476	0	0	80	0	0	0
KH.C14.15.v1.A.SL2-1	1487	1110	479	2518	654	1646	2599	1810	2155	544	467	3802	297	1053	1550	1312
KH.C14.150.v1.B.SL1-1	29	40	52	34	7	17	37	19	18	23	48	22	35	129	64	98
KH.C14.151.v1.A.ND2-1	89	36	67	70	0	0	18	18	10	124	106	19	43	0	0	7
KH.C14.151.v1.A.SL1-1	463	436	423	218	1062	1452	2092	1426	407	284	786	264	1229	1434	1879	1865
KH.C14.151.v1.A.nonSL3-1	142	172	407	180	490	750	1694	996	237	134	374	330	244	382	718	560
KH.C14.152.v1.A.ND1-1	7	9	0	12	0	0	0	0	2	4	4	6	3	1	0	0
KH.C14.153.v1.A.SL1-1	1080	1497	77	576	0	0	0	0	1227	2340	0	959	77	0	0	0
KH.C14.153.v1.A.SL2-1	5611	6007	532	2614	101	34	47	44	4439	3090	773	2796	10	56	55	48
KH.C14.154.v1.B.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.154.v1.B.SL2-1	0	0	0	0	0	10	0	0	0	0	0	0	27	0	0	0
KH.C14.154.v1.B.SL3-1	11257	10416	3928	3364	97	41	67	56	5734	9167	4457	3800	82	45	51	68
KH.C14.155.v1.A.SL2-1	2136	2671	1550	2807	2230	2167	3115	2065	2539	1257	1445	2320	1294	2061	2212	2200
KH.C14.155.v2.A.ND1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.155.v2.R.ND1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.156.v1.C.SL1-1	1695	6008	3829	3694	2530	6686	6202	2899	4980	5791	8996	4191	4338	2492	5002	853
KH.C14.156.v1.C.SL3-1	49	0	23	2	6	0	0	0	0	0	0	0	0	0	1	4
KH.C14.156.v1.C.nonSL4-1	1976	1783	5511	770	5399	628	174	1589	18	428	18	44	1640	3707	538	4566
KH.C14.156.v2.C.ND2-1	0	0	48	0	0	0	0	0	0	0	21	0	0	0	0	0
KH.C14.157.v1.A.SL1-1	605	1054	949	579	1595	1344	1631	1234	706	491	1150	680	918	1501	1497	1307
KH.C14.157.v1.A.SL2-1	1	88	279	243	719	552	554	286	155	233	529	165	774	8	1647	1601
KH.C14.157.v1.A.SL3-1	202	0	365	0	143	516	717	591	0	0	1	0	0	887	0	72
KH.C14.158.v1.B.ND1-1	515	287	180	1362	438	546	451	412	613	257	207	1684	309	260	309	275
KH.C14.158.v1.B.SL1-1	515	287	180	1362	438	546	451	412	613	257	207	1684	309	260	309	275
KH.C14.159.v1.C.ND1-1	286	112	175	59	166	110	48	88	256	79	132	162	62	34	69	87
KH.C14.16.v1.A.ND2-2	3	0	0	0	0	535	1314	616	0	0	0	0	0	0	0	78
KH.C14.16.v1.R.ND2-2	3	0	0	0	0	535	1314	616	0	0	0	0	0	0	0	78
KH.C14.16.v2.A.SL1-1	974	1213	1688	1050	1784	1215	2477	1540	1163	686	2813	1357	2736	1711	2391	2486
KH.C14.16.v3.A.SL1-2	2731	4539	5444	3100	6345	3128	1328	1661	3203	3565	3870	2958	3154	4308	4313	3339
KH.C14.160.v1.A.ND1-1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.160.v1.A.nonSL2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.160.v1.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.C14.160.v1.A.nonSL4-1	0	0	0	0	7	0	0	0	3	0	2	0	0	0	0	0
KH.C14.160.v1.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
